IndexHour,visits
4138,139586200
4139,139586100
4140,139586000
4141,139585900
4142,139585800
4143,139585700
4144,139585600
4145,139585500
4146,139585400
4147,139585300
4148,139585200
4149,139585100
4150,139585000
4151,139584900
4152,139584800
4153,139584700
4154,139584600
4155,139584500
4156,139584400
4157,139584300
4158,139584200
4159,139584100
4160,139584000
4161,139583900
4162,139583800
4163,139583700
4164,139583600
4165,139583500
4166,139583400
4167,139583300
4168,139583200
4169,139583100
4170,139583000
4171,139582900
4172,139582800
4173,139582700
4174,139582600
4175,139582500
4176,139582400
4177,139582300
4178,139582200
4179,139582100
4180,139582000
4181,139581900
4182,139581800
4183,139581700
4184,139581600
4185,139581500
4186,139581400
4187,139581300
4188,139581200
4189,139581100
4190,139581000
4191,139580900
4192,139580800
4193,139580700
4194,139580600
4195,139580500
4196,139580400
4197,139580300
4198,139580200
4199,139580100
4200,139580000
4201,139579900
4202,139579800
4203,139579700
4204,139579600
4205,139579500
4206,139579400
4207,139579300
4208,139579200
4209,139579100
4210,139579000
4211,139578900
4212,139578800
4213,139578700
4214,139578600
4215,139578500
4216,139578400
4217,139578300
4218,139578200
4219,139578100
4220,139578000
4221,139577900
4222,139577800
4223,139577700
4224,139577600
4225,139577500
4226,139577400
4227,139577300
4228,139577200
4229,139577100
4230,139577000
4231,139576900
4232,139576800
4233,139576700
4234,139576600
4235,139576500
4236,139576400
4237,139576300
4238,139576200
4239,139576100
4240,139576000
4241,139575900
4242,139575800
4243,139575700
4244,139575600
4245,139575500
4246,139575400
4247,139575300
4248,139575200
4249,139575100
4250,139575000
4251,139574900
4252,139574800
4253,139574700
4254,139574600
4255,139574500
4256,139574400
4257,139574300
4258,139574200
4259,139574100
4260,139574000
4261,139573900
4262,139573800
4263,139573700
4264,139573600
4265,139573500
4266,139573400
4267,139573300
4268,139573200
4269,139573100
4270,139573000
4271,139572900
4272,139572800
4273,139572700
4274,139572600
4275,139572500
4276,139572400
4277,139572300
4278,139572200
4279,139572100
4280,139572000
4281,139571900
4282,139571800
4283,139571700
4284,139571600
4285,139571500
4286,139571400
4287,139571300
4288,139571200
4289,139571100
4290,139571000
4291,139570900
4292,139570800
4293,139570700
4294,139570600
4295,139570500
4296,139570400
4297,139570300
4298,139570200
4299,139570100
4300,139570000
4301,139569900
4302,139569800
4303,139569700
4304,139569600
4305,139569500
4306,139569400
4307,139569300
4308,139569200
4309,139569100
4310,139569000
4311,139568900
4312,139568800
4313,139568700
4314,139568600
4315,139568500
4316,139568400
4317,139568300
4318,139568200
4319,139568100
4320,139568000
4321,139567900
4322,139567800
4323,139567700
4324,139567600
4325,139567500
4326,139567400
4327,139567300
4328,139567200
4329,139567100
4330,139567000
4331,139566900
4332,139566800
4333,139566700
4334,139566600
4335,139566500
4336,139566400
4337,139566300
4338,139566200
4339,139566100
4340,139566000
4341,139565900
4342,139565800
4343,139565700
4344,139565600
4345,139565500
4346,139565400
4347,139565300
4348,139565200
4349,139565100
4350,139565000
4351,139564900
4352,139564800
4353,139564700
4354,139564600
4355,139564500
4356,139564400
4357,139564300
4358,139564200
4359,139564100
4360,139564000
4361,139563900
4362,139563800
4363,139563700
4364,139563600
4365,139563500
4366,139563400
4367,139563300
4368,139563200
4369,139563100
4370,139563000
4371,139562900
4372,139562800
4373,139562700
4374,139562600
4375,139562500
4376,139562400
4377,139562300
4378,139562200
4379,139562100
4380,139562000
4381,139561900
4382,139561800
4383,139561700
4384,139561600
4385,139561500
4386,139561400
4387,139561300
4388,139561200
4389,139561100
4390,139561000
4391,139560900
4392,139560800
4393,139560700
4394,139560600
4395,139560500
4396,139560400
4397,139560300
4398,139560200
4399,139560100
4400,139560000
4401,139559900
4402,139559800
4403,139559700
4404,139559600
4405,139559500
4406,139559400
4407,139559300
4408,139559200
4409,139559100
4410,139559000
4411,139558900
4412,139558800
4413,139558700
4414,139558600
4415,139558500
4416,139558400
4417,139558300
4418,139558200
4419,139558100
4420,139558000
4421,139557900
4422,139557800
4423,139557700
4424,139557600
4425,139557500
4426,139557400
4427,139557300
4428,139557200
4429,139557100
4430,139557000
4431,139556900
4432,139556800
4433,139556700
4434,139556600
4435,139556500
4436,139556400
4437,139556300
4438,139556200
4439,139556100
4440,139556000
4441,139555900
4442,139555800
4443,139555700
4444,139555600
4445,139555500
4446,139555400
4447,139555300
4448,139555200
4449,139555100
4450,139555000
4451,139554900
4452,139554800
4453,139554700
4454,139554600
4455,139554500
4456,139554400
4457,139554300
4458,139554200
4459,139554100
4460,139554000
4461,139553900
4462,139553800
4463,139553700
4464,139553600
4465,139553500
4466,139553400
4467,139553300
4468,139553200
4469,139553100
4470,139553000
4471,139552900
4472,139552800
4473,139552700
4474,139552600
4475,139552500
4476,139552400
4477,139552300
4478,139552200
4479,139552100
4480,139552000
4481,139551900
4482,139551800
4483,139551700
4484,139551600
4485,139551500
4486,139551400
4487,139551300
4488,139551200
4489,139551100
4490,139551000
4491,139550900
4492,139550800
4493,139550700
4494,139550600
4495,139550500
4496,139550400
4497,139550300
4498,139550200
4499,139550100
4500,139550000
4501,139549900
4502,139549800
4503,139549700
4504,139549600
4505,139549500
4506,139549400
4507,139549300
4508,139549200
4509,139549100
4510,139549000
4511,139548900
4512,139548800
4513,139548700
4514,139548600
4515,139548500
4516,139548400
4517,139548300
4518,139548200
4519,139548100
4520,139548000
4521,139547900
4522,139547800
4523,139547700
4524,139547600
4525,139547500
4526,139547400
4527,139547300
4528,139547200
4529,139547100
4530,139547000
4531,139546900
4532,139546800
4533,139546700
4534,139546600
4535,139546500
4536,139546400
4537,139546300
4538,139546200
4539,139546100
4540,139546000
4541,139545900
4542,139545800
4543,139545700
4544,139545600
4545,139545500
4546,139545400
4547,139545300
4548,139545200
4549,139545100
4550,139545000
4551,139544900
4552,139544800
4553,139544700
4554,139544600
4555,139544500
4556,139544400
4557,139544300
4558,139544200
4559,139544100
4560,139544000
4561,139543900
4562,139543800
4563,139543700
4564,139543600
4565,139543500
4566,139543400
4567,139543300
4568,139543200
4569,139543100
4570,139543000
4571,139542900
4572,139542800
4573,139542700
4574,139542600
4575,139542500
4576,139542400
4577,139542300
4578,139542200
4579,139542100
4580,139542000
4581,139541900
4582,139541800
4583,139541700
4584,139541600
4585,139541500
4586,139541400
4587,139541300
4588,139541200
4589,139541100
4590,139541000
4591,139540900
4592,139540800
4593,139540700
4594,139540600
4595,139540500
4596,139540400
4597,139540300
4598,139540200
4599,139540100
4600,139540000
4601,139539900
4602,139539800
4603,139539700
4604,139539600
4605,139539500
4606,139539400
4607,139539300
4608,139539200
4609,139539100
4610,139539000
4611,139538900
4612,139538800
4613,139538700
4614,139538600
4615,139538500
4616,139538400
4617,139538300
4618,139538200
4619,139538100
4620,139538000
4621,139537900
4622,139537800
4623,139537700
4624,139537600
4625,139537500
4626,139537400
4627,139537300
4628,139537200
4629,139537100
4630,139537000
4631,139536900
4632,139536800
4633,139536700
4634,139536600
4635,139536500
4636,139536400
4637,139536300
4638,139536200
4639,139536100
4640,139536000
4641,139535900
4642,139535800
4643,139535700
4644,139535600
4645,139535500
4646,139535400
4647,139535300
4648,139535200
4649,139535100
4650,139535000
4651,139534900
4652,139534800
4653,139534700
4654,139534600
4655,139534500
4656,139534400
4657,139534300
4658,139534200
4659,139534100
4660,139534000
4661,139533900
4662,139533800
4663,139533700
4664,139533600
4665,139533500
4666,139533400
4667,139533300
4668,139533200
4669,139533100
4670,139533000
4671,139532900
4672,139532800
4673,139532700
4674,139532600
4675,139532500
4676,139532400
4677,139532300
4678,139532200
4679,139532100
4680,139532000
4681,139531900
4682,139531800
4683,139531700
4684,139531600
4685,139531500
4686,139531400
4687,139531300
4688,139531200
4689,139531100
4690,139531000
4691,139530900
4692,139530800
4693,139530700
4694,139530600
4695,139530500
4696,139530400
4697,139530300
4698,139530200
4699,139530100
4700,139530000
4701,139529900
4702,139529800
4703,139529700
4704,139529600
4705,139529500
4706,139529400
4707,139529300
4708,139529200
4709,139529100
4710,139529000
4711,139528900
4712,139528800
4713,139528700
4714,139528600
4715,139528500
4716,139528400
4717,139528300
4718,139528200
4719,139528100
4720,139528000
4721,139527900
4722,139527800
4723,139527700
4724,139527600
4725,139527500
4726,139527400
4727,139527300
4728,139527200
4729,139527100
4730,139527000
4731,139526900
4732,139526800
4733,139526700
4734,139526600
4735,139526500
4736,139526400
4737,139526300
4738,139526200
4739,139526100
4740,139526000
4741,139525900
4742,139525800
4743,139525700
4744,139525600
4745,139525500
4746,139525400
4747,139525300
4748,139525200
4749,139525100
4750,139525000
4751,139524900
4752,139524800
4753,139524700
4754,139524600
4755,139524500
4756,139524400
4757,139524300
4758,139524200
4759,139524100
4760,139524000
4761,139523900
4762,139523800
4763,139523700
4764,139523600
4765,139523500
4766,139523400
4767,139523300
4768,139523200
4769,139523100
4770,139523000
4771,139522900
4772,139522800
4773,139522700
4774,139522600
4775,139522500
4776,139522400
4777,139522300
4778,139522200
4779,139522100
4780,139522000
4781,139521900
4782,139521800
4783,139521700
4784,139521600
4785,139521500
4786,139521400
4787,139521300
4788,139521200
4789,139521100
4790,139521000
4791,139520900
4792,139520800
4793,139520700
4794,139520600
4795,139520500
4796,139520400
4797,139520300
4798,139520200
4799,139520100
4800,139520000
4801,139519900
4802,139519800
4803,139519700
4804,139519600
4805,139519500
4806,139519400
4807,139519300
4808,139519200
4809,139519100
4810,139519000
4811,139518900
4812,139518800
4813,139518700
4814,139518600
4815,139518500
4816,139518400
4817,139518300
4818,139518200
4819,139518100
4820,139518000
4821,139517900
4822,139517800
4823,139517700
4824,139517600
4825,139517500
4826,139517400
4827,139517300
4828,139517200
4829,139517100
4830,139517000
4831,139516900
4832,139516800
4833,139516700
4834,139516600
4835,139516500
4836,139516400
4837,139516300
4838,139516200
4839,139516100
4840,139516000
4841,139515900
4842,139515800
4843,139515700
4844,139515600
4845,139515500
4846,139515400
4847,139515300
4848,139515200
4849,139515100
4850,139515000
4851,139514900
4852,139514800
4853,139514700
4854,139514600
4855,139514500
4856,139514400
4857,139514300
4858,139514200
4859,139514100
4860,139514000
4861,139513900
4862,139513800
4863,139513700
4864,139513600
4865,139513500
4866,139513400
4867,139513300
4868,139513200
4869,139513100
4870,139513000
4871,139512900
4872,139512800
4873,139512700
4874,139512600
4875,139512500
4876,139512400
4877,139512300
4878,139512200
4879,139512100
4880,139512000
4881,139511900
4882,139511800
4883,139511700
4884,139511600
4885,139511500
4886,139511400
4887,139511300
4888,139511200
4889,139511100
4890,139511000
4891,139510900
4892,139510800
4893,139510700
4894,139510600
4895,139510500
4896,139510400
4897,139510300
4898,139510200
4899,139510100
4900,139510000
4901,139509900
4902,139509800
4903,139509700
4904,139509600
4905,139509500
4906,139509400
4907,139509300
4908,139509200
4909,139509100
4910,139509000
4911,139508900
4912,139508800
4913,139508700
4914,139508600
4915,139508500
4916,139508400
4917,139508300
4918,139508200
4919,139508100
4920,139508000
4921,139507900
4922,139507800
4923,139507700
4924,139507600
4925,139507500
4926,139507400
4927,139507300
4928,139507200
4929,139507100
4930,139507000
4931,139506900
4932,139506800
4933,139506700
4934,139506600
4935,139506500
4936,139506400
4937,139506300
4938,139506200
4939,139506100
4940,139506000
4941,139505900
4942,139505800
4943,139505700
4944,139505600
4945,139505500
4946,139505400
4947,139505300
4948,139505200
4949,139505100
4950,139505000
4951,139504900
4952,139504800
4953,139504700
4954,139504600
4955,139504500
4956,139504400
4957,139504300
4958,139504200
4959,139504100
4960,139504000
4961,139503900
4962,139503800
4963,139503700
4964,139503600
4965,139503500
4966,139503400
4967,139503300
4968,139503200
4969,139503100
4970,139503000
4971,139502900
4972,139502800
4973,139502700
4974,139502600
4975,139502500
4976,139502400
4977,139502300
4978,139502200
4979,139502100
4980,139502000
4981,139501900
4982,139501800
4983,139501700
4984,139501600
4985,139501500
4986,139501400
4987,139501300
4988,139501200
4989,139501100
4990,139501000
4991,139500900
4992,139500800
4993,139500700
4994,139500600
4995,139500500
4996,139500400
4997,139500300
4998,139500200
4999,139500100
5000,139500000
5001,139499900
5002,139499800
5003,139499700
5004,139499600
5005,139499500
5006,139499400
5007,139499300
5008,139499200
5009,139499100
5010,139499000
5011,139498900
5012,139498800
5013,139498700
5014,139498600
5015,139498500
5016,139498400
5017,139498300
5018,139498200
5019,139498100
5020,139498000
5021,139497900
5022,139497800
5023,139497700
5024,139497600
5025,139497500
5026,139497400
5027,139497300
5028,139497200
5029,139497100
5030,139497000
5031,139496900
5032,139496800
5033,139496700
5034,139496600
5035,139496500
5036,139496400
5037,139496300
5038,139496200
5039,139496100
5040,139496000
5041,139495900
5042,139495800
5043,139495700
5044,139495600
5045,139495500
5046,139495400
5047,139495300
5048,139495200
5049,139495100
5050,139495000
5051,139494900
5052,139494800
5053,139494700
5054,139494600
5055,139494500
5056,139494400
5057,139494300
5058,139494200
5059,139494100
5060,139494000
5061,139493900
5062,139493800
5063,139493700
5064,139493600
5065,139493500
5066,139493400
5067,139493300
5068,139493200
5069,139493100
5070,139493000
5071,139492900
5072,139492800
5073,139492700
5074,139492600
5075,139492500
5076,139492400
5077,139492300
5078,139492200
5079,139492100
5080,139492000
5081,139491900
5082,139491800
5083,139491700
5084,139491600
5085,139491500
5086,139491400
5087,139491300
5088,139491200
5089,139491100
5090,139491000
5091,139490900
5092,139490800
5093,139490700
5094,139490600
5095,139490500
5096,139490400
5097,139490300
5098,139490200
5099,139490100
5100,139490000
5101,139489900
5102,139489800
5103,139489700
5104,139489600
5105,139489500
5106,139489400
5107,139489300
5108,139489200
5109,139489100
5110,139489000
5111,139488900
5112,139488800
5113,139488700
5114,139488600
5115,139488500
5116,139488400
5117,139488300
5118,139488200
5119,139488100
5120,139488000
5121,139487900
5122,139487800
5123,139487700
5124,139487600
5125,139487500
5126,139487400
5127,139487300
5128,139487200
5129,139487100
5130,139487000
5131,139486900
5132,139486800
5133,139486700
5134,139486600
5135,139486500
5136,139486400
5137,139486300
5138,139486200
5139,139486100
5140,139486000
5141,139485900
5142,139485800
5143,139485700
5144,139485600
5145,139485500
5146,139485400
5147,139485300
5148,139485200
5149,139485100
5150,139485000
5151,139484900
5152,139484800
5153,139484700
5154,139484600
5155,139484500
5156,139484400
5157,139484300
5158,139484200
5159,139484100
5160,139484000
5161,139483900
5162,139483800
5163,139483700
5164,139483600
5165,139483500
5166,139483400
5167,139483300
5168,139483200
5169,139483100
5170,139483000
5171,139482900
5172,139482800
5173,139482700
5174,139482600
5175,139482500
5176,139482400
5177,139482300
5178,139482200
5179,139482100
5180,139482000
5181,139481900
5182,139481800
5183,139481700
5184,139481600
5185,139481500
5186,139481400
5187,139481300
5188,139481200
5189,139481100
5190,139481000
5191,139480900
5192,139480800
5193,139480700
5194,139480600
5195,139480500
5196,139480400
5197,139480300
5198,139480200
5199,139480100
5200,139480000
5201,139479900
5202,139479800
5203,139479700
5204,139479600
5205,139479500
5206,139479400
5207,139479300
5208,139479200
5209,139479100
5210,139479000
5211,139478900
5212,139478800
5213,139478700
5214,139478600
5215,139478500
5216,139478400
5217,139478300
5218,139478200
5219,139478100
5220,139478000
5221,139477900
5222,139477800
5223,139477700
5224,139477600
5225,139477500
5226,139477400
5227,139477300
5228,139477200
5229,139477100
5230,139477000
5231,139476900
5232,139476800
5233,139476700
5234,139476600
5235,139476500
5236,139476400
5237,139476300
5238,139476200
5239,139476100
5240,139476000
5241,139475900
5242,139475800
5243,139475700
5244,139475600
5245,139475500
5246,139475400
5247,139475300
5248,139475200
5249,139475100
5250,139475000
5251,139474900
5252,139474800
5253,139474700
5254,139474600
5255,139474500
5256,139474400
5257,139474300
5258,139474200
5259,139474100
5260,139474000
5261,139473900
5262,139473800
5263,139473700
5264,139473600
5265,139473500
5266,139473400
5267,139473300
5268,139473200
5269,139473100
5270,139473000
5271,139472900
5272,139472800
5273,139472700
5274,139472600
5275,139472500
5276,139472400
5277,139472300
5278,139472200
5279,139472100
5280,139472000
5281,139471900
5282,139471800
5283,139471700
5284,139471600
5285,139471500
5286,139471400
5287,139471300
5288,139471200
5289,139471100
5290,139471000
5291,139470900
5292,139470800
5293,139470700
5294,139470600
5295,139470500
5296,139470400
5297,139470300
5298,139470200
5299,139470100
5300,139470000
5301,139469900
5302,139469800
5303,139469700
5304,139469600
5305,139469500
5306,139469400
5307,139469300
5308,139469200
5309,139469100
5310,139469000
5311,139468900
5312,139468800
5313,139468700
5314,139468600
5315,139468500
5316,139468400
5317,139468300
5318,139468200
5319,139468100
5320,139468000
5321,139467900
5322,139467800
5323,139467700
5324,139467600
5325,139467500
5326,139467400
5327,139467300
5328,139467200
5329,139467100
5330,139467000
5331,139466900
5332,139466800
5333,139466700
5334,139466600
5335,139466500
5336,139466400
5337,139466300
5338,139466200
5339,139466100
5340,139466000
5341,139465900
5342,139465800
5343,139465700
5344,139465600
5345,139465500
5346,139465400
5347,139465300
5348,139465200
5349,139465100
5350,139465000
5351,139464900
5352,139464800
5353,139464700
5354,139464600
5355,139464500
5356,139464400
5357,139464300
5358,139464200
5359,139464100
5360,139464000
5361,139463900
5362,139463800
5363,139463700
5364,139463600
5365,139463500
5366,139463400
5367,139463300
5368,139463200
5369,139463100
5370,139463000
5371,139462900
5372,139462800
5373,139462700
5374,139462600
5375,139462500
5376,139462400
5377,139462300
5378,139462200
5379,139462100
5380,139462000
5381,139461900
5382,139461800
5383,139461700
5384,139461600
5385,139461500
5386,139461400
5387,139461300
5388,139461200
5389,139461100
5390,139461000
5391,139460900
5392,139460800
5393,139460700
5394,139460600
5395,139460500
5396,139460400
5397,139460300
5398,139460200
5399,139460100
5400,139460000
5401,139459900
5402,139459800
5403,139459700
5404,139459600
5405,139459500
5406,139459400
5407,139459300
5408,139459200
5409,139459100
5410,139459000
5411,139458900
5412,139458800
5413,139458700
5414,139458600
5415,139458500
5416,139458400
5417,139458300
5418,139458200
5419,139458100
5420,139458000
5421,139457900
5422,139457800
5423,139457700
5424,139457600
5425,139457500
5426,139457400
5427,139457300
5428,139457200
5429,139457100
5430,139457000
5431,139456900
5432,139456800
5433,139456700
5434,139456600
5435,139456500
5436,139456400
5437,139456300
5438,139456200
5439,139456100
5440,139456000
5441,139455900
5442,139455800
5443,139455700
5444,139455600
5445,139455500
5446,139455400
5447,139455300
5448,139455200
5449,139455100
5450,139455000
5451,139454900
5452,139454800
5453,139454700
5454,139454600
5455,139454500
5456,139454400
5457,139454300
5458,139454200
5459,139454100
5460,139454000
5461,139453900
5462,139453800
5463,139453700
5464,139453600
5465,139453500
5466,139453400
5467,139453300
5468,139453200
5469,139453100
5470,139453000
5471,139452900
5472,139452800
5473,139452700
5474,139452600
5475,139452500
5476,139452400
5477,139452300
5478,139452200
5479,139452100
5480,139452000
5481,139451900
5482,139451800
5483,139451700
5484,139451600
5485,139451500
5486,139451400
5487,139451300
5488,139451200
5489,139451100
5490,139451000
5491,139450900
5492,139450800
5493,139450700
5494,139450600
5495,139450500
5496,139450400
5497,139450300
5498,139450200
5499,139450100
5500,139450000
5501,139449900
5502,139449800
5503,139449700
5504,139449600
5505,139449500
5506,139449400
5507,139449300
5508,139449200
5509,139449100
5510,139449000
5511,139448900
5512,139448800
5513,139448700
5514,139448600
5515,139448500
5516,139448400
5517,139448300
5518,139448200
5519,139448100
5520,139448000
5521,139447900
5522,139447800
5523,139447700
5524,139447600
5525,139447500
5526,139447400
5527,139447300
5528,139447200
5529,139447100
5530,139447000
5531,139446900
5532,139446800
5533,139446700
5534,139446600
5535,139446500
5536,139446400
5537,139446300
5538,139446200
5539,139446100
5540,139446000
5541,139445900
5542,139445800
5543,139445700
5544,139445600
5545,139445500
5546,139445400
5547,139445300
5548,139445200
5549,139445100
5550,139445000
5551,139444900
5552,139444800
5553,139444700
5554,139444600
5555,139444500
5556,139444400
5557,139444300
5558,139444200
5559,139444100
5560,139444000
5561,139443900
5562,139443800
5563,139443700
5564,139443600
5565,139443500
5566,139443400
5567,139443300
5568,139443200
5569,139443100
5570,139443000
5571,139442900
5572,139442800
5573,139442700
5574,139442600
5575,139442500
5576,139442400
5577,139442300
5578,139442200
5579,139442100
5580,139442000
5581,139441900
5582,139441800
5583,139441700
5584,139441600
5585,139441500
5586,139441400
5587,139441300
5588,139441200
5589,139441100
5590,139441000
5591,139440900
5592,139440800
5593,139440700
5594,139440600
5595,139440500
5596,139440400
5597,139440300
5598,139440200
5599,139440100
5600,139440000
5601,139439900
5602,139439800
5603,139439700
5604,139439600
5605,139439500
5606,139439400
5607,139439300
5608,139439200
5609,139439100
5610,139439000
5611,139438900
5612,139438800
5613,139438700
5614,139438600
5615,139438500
5616,139438400
5617,139438300
5618,139438200
5619,139438100
5620,139438000
5621,139437900
5622,139437800
5623,139437700
5624,139437600
5625,139437500
5626,139437400
5627,139437300
5628,139437200
5629,139437100
5630,139437000
5631,139436900
5632,139436800
5633,139436700
5634,139436600
5635,139436500
5636,139436400
5637,139436300
5638,139436200
5639,139436100
5640,139436000
5641,139435900
5642,139435800
5643,139435700
5644,139435600
5645,139435500
5646,139435400
5647,139435300
5648,139435200
5649,139435100
5650,139435000
5651,139434900
5652,139434800
5653,139434700
5654,139434600
5655,139434500
5656,139434400
5657,139434300
5658,139434200
5659,139434100
5660,139434000
5661,139433900
5662,139433800
5663,139433700
5664,139433600
5665,139433500
5666,139433400
5667,139433300
5668,139433200
5669,139433100
5670,139433000
5671,139432900
5672,139432800
5673,139432700
5674,139432600
5675,139432500
5676,139432400
5677,139432300
5678,139432200
5679,139432100
5680,139432000
5681,139431900
5682,139431800
5683,139431700
5684,139431600
5685,139431500
5686,139431400
5687,139431300
5688,139431200
5689,139431100
5690,139431000
5691,139430900
5692,139430800
5693,139430700
5694,139430600
5695,139430500
5696,139430400
5697,139430300
5698,139430200
5699,139430100
5700,139430000
5701,139429900
5702,139429800
5703,139429700
5704,139429600
5705,139429500
5706,139429400
5707,139429300
5708,139429200
5709,139429100
5710,139429000
5711,139428900
5712,139428800
5713,139428700
5714,139428600
5715,139428500
5716,139428400
5717,139428300
5718,139428200
5719,139428100
5720,139428000
5721,139427900
5722,139427800
5723,139427700
5724,139427600
5725,139427500
5726,139427400
5727,139427300
5728,139427200
5729,139427100
5730,139427000
5731,139426900
5732,139426800
5733,139426700
5734,139426600
5735,139426500
5736,139426400
5737,139426300
5738,139426200
5739,139426100
5740,139426000
5741,139425900
5742,139425800
5743,139425700
5744,139425600
5745,139425500
5746,139425400
5747,139425300
5748,139425200
5749,139425100
5750,139425000
5751,139424900
5752,139424800
5753,139424700
5754,139424600
5755,139424500
5756,139424400
5757,139424300
5758,139424200
5759,139424100
5760,139424000
5761,139423900
5762,139423800
5763,139423700
5764,139423600
5765,139423500
5766,139423400
5767,139423300
5768,139423200
5769,139423100
5770,139423000
5771,139422900
5772,139422800
5773,139422700
5774,139422600
5775,139422500
5776,139422400
5777,139422300
5778,139422200
5779,139422100
5780,139422000
5781,139421900
5782,139421800
5783,139421700
5784,139421600
5785,139421500
5786,139421400
5787,139421300
5788,139421200
5789,139421100
5790,139421000
5791,139420900
5792,139420800
5793,139420700
5794,139420600
5795,139420500
5796,139420400
5797,139420300
5798,139420200
5799,139420100
5800,139420000
5801,139419900
5802,139419800
5803,139419700
5804,139419600
5805,139419500
5806,139419400
5807,139419300
5808,139419200
5809,139419100
5810,139419000
5811,139418900
5812,139418800
5813,139418700
5814,139418600
5815,139418500
5816,139418400
5817,139418300
5818,139418200
5819,139418100
5820,139418000
5821,139417900
5822,139417800
5823,139417700
5824,139417600
5825,139417500
5826,139417400
5827,139417300
5828,139417200
5829,139417100
5830,139417000
5831,139416900
5832,139416800
5833,139416700
5834,139416600
5835,139416500
5836,139416400
5837,139416300
5838,139416200
5839,139416100
5840,139416000
5841,139415900
5842,139415800
5843,139415700
5844,139415600
5845,139415500
5846,139415400
5847,139415300
5848,139415200
5849,139415100
5850,139415000
5851,139414900
5852,139414800
5853,139414700
5854,139414600
5855,139414500
5856,139414400
5857,139414300
5858,139414200
5859,139414100
5860,139414000
5861,139413900
5862,139413800
5863,139413700
5864,139413600
5865,139413500
5866,139413400
5867,139413300
5868,139413200
5869,139413100
5870,139413000
5871,139412900
5872,139412800
5873,139412700
5874,139412600
5875,139412500
5876,139412400
5877,139412300
5878,139412200
5879,139412100
5880,139412000
5881,139411900
5882,139411800
5883,139411700
5884,139411600
5885,139411500
5886,139411400
5887,139411300
5888,139411200
5889,139411100
5890,139411000
5891,139410900
5892,139410800
5893,139410700
5894,139410600
5895,139410500
5896,139410400
5897,139410300
5898,139410200
5899,139410100
5900,139410000
5901,139409900
5902,139409800
5903,139409700
5904,139409600
5905,139409500
5906,139409400
5907,139409300
5908,139409200
5909,139409100
5910,139409000
5911,139408900
5912,139408800
5913,139408700
5914,139408600
5915,139408500
5916,139408400
5917,139408300
5918,139408200
5919,139408100
5920,139408000
5921,139407900
5922,139407800
5923,139407700
5924,139407600
5925,139407500
5926,139407400
5927,139407300
5928,139407200
5929,139407100
5930,139407000
5931,139406900
5932,139406800
5933,139406700
5934,139406600
5935,139406500
5936,139406400
5937,139406300
5938,139406200
5939,139406100
5940,139406000
5941,139405900
5942,139405800
5943,139405700
5944,139405600
5945,139405500
5946,139405400
5947,139405300
5948,139405200
5949,139405100
5950,139405000
5951,139404900
5952,139404800
5953,139404700
5954,139404600
5955,139404500
5956,139404400
5957,139404300
5958,139404200
5959,139404100
5960,139404000
5961,139403900
5962,139403800
5963,139403700
5964,139403600
5965,139403500
5966,139403400
5967,139403300
5968,139403200
5969,139403100
5970,139403000
5971,139402900
5972,139402800
5973,139402700
5974,139402600
5975,139402500
5976,139402400
5977,139402300
5978,139402200
5979,139402100
5980,139402000
5981,139401900
5982,139401800
5983,139401700
5984,139401600
5985,139401500
5986,139401400
5987,139401300
5988,139401200
5989,139401100
5990,139401000
5991,139400900
5992,139400800
5993,139400700
5994,139400600
5995,139400500
5996,139400400
5997,139400300
5998,139400200
5999,139400100
6000,139400000
6001,139399900
6002,139399800
6003,139399700
6004,139399600
6005,139399500
6006,139399400
6007,139399300
6008,139399200
6009,139399100
6010,139399000
6011,139398900
6012,139398800
6013,139398700
6014,139398600
6015,139398500
6016,139398400
6017,139398300
6018,139398200
6019,139398100
6020,139398000
6021,139397900
6022,139397800
6023,139397700
6024,139397600
6025,139397500
6026,139397400
6027,139397300
6028,139397200
6029,139397100
6030,139397000
6031,139396900
6032,139396800
6033,139396700
6034,139396600
6035,139396500
6036,139396400
6037,139396300
6038,139396200
6039,139396100
6040,139396000
6041,139395900
6042,139395800
6043,139395700
6044,139395600
6045,139395500
6046,139395400
6047,139395300
6048,139395200
6049,139395100
6050,139395000
6051,139394900
6052,139394800
6053,139394700
6054,139394600
6055,139394500
6056,139394400
6057,139394300
6058,139394200
6059,139394100
6060,139394000
6061,139393900
6062,139393800
6063,139393700
6064,139393600
6065,139393500
6066,139393400
6067,139393300
6068,139393200
6069,139393100
6070,139393000
6071,139392900
6072,139392800
6073,139392700
6074,139392600
6075,139392500
6076,139392400
6077,139392300
6078,139392200
6079,139392100
6080,139392000
6081,139391900
6082,139391800
6083,139391700
6084,139391600
6085,139391500
6086,139391400
6087,139391300
6088,139391200
6089,139391100
6090,139391000
6091,139390900
6092,139390800
6093,139390700
6094,139390600
6095,139390500
6096,139390400
6097,139390300
6098,139390200
6099,139390100
6100,139390000
6101,139389900
6102,139389800
6103,139389700
6104,139389600
6105,139389500
6106,139389400
6107,139389300
6108,139389200
6109,139389100
6110,139389000
6111,139388900
6112,139388800
6113,139388700
6114,139388600
6115,139388500
6116,139388400
6117,139388300
6118,139388200
6119,139388100
6120,139388000
6121,139387900
6122,139387800
6123,139387700
6124,139387600
6125,139387500
6126,139387400
6127,139387300
6128,139387200
6129,139387100
6130,139387000
6131,139386900
6132,139386800
6133,139386700
6134,139386600
6135,139386500
